正,33
說,46
間,13
只,29
聽,21
半,6
空,33
中,21
喧,1
嘩,1
亂,8
嚷,6
慌,7
得,69
都,14
出,32
來,117
看,29
卻,27
是,112
兩,33
個,76
行,117
者,131
打,35
將,22
八,32
戒,23
見,61
了,106
忍,5
不,176
住,25
手,34
癢,1
道,200
等,24
我,135
去,52
認,12
好,21
獃,5
子,64
急,11
縱,4
身,29
跳,3
起,13
望,5
高,12
叫,28
師,40
兄,7
莫,16
老,55
豬,4
也,44
那,127
一,137
齊,7
應,1
弟,18
妖,13
精,13
家,18
又,52
驚,7
喜,10
幾,12
位,3
騰,5
雲,26
駕,6
霧,5
的,84
羅,52
漢,6
歇,3
在,60
就,34
發,4
願,3
齋,5
僧,39
著,32
這,66
人,51
更,5
計,2
較,1
茶,12
飯,7
愈,2
加,2
供,2
養,5
怕,9
鬥,8
地,43
覆,2
天,36
翻,4
作,13
禍,2
裡,36
三,44
藏,32
當,16
面,17
背,5
後,14
憂,4
即,27
開,15
言,22
施,7
主,10
放,15
心,26
生,27
嘆,3
貧,2
收,16
伏,5
徒,9
惡,4
歸,10
善,11
自,11
然,14
謝,16
你,83
滿,6
口,15
回,29
答,4
敢,10
沙,22
休,12
講,6
父,24
可,16
坐,7
和,8
二,25
哥,14
扯,4
到,40
前,43
念,10
話,4
兒,27
害,5
疼,7
真,23
假,22
之,69
極,3
果,16
同,15
辨,17
大,78
聖,42
攙,3
落,15
下,44
頭,25
徑,11
至,35
草,6
舍,6
門,37
外,10
緊,11
箍,6
咒,4
苦,8
們,14
還,14
怎,21
長,9
本,15
慈,3
遂,4
他,84
掙,2
脫,4
依,7
保,14
與,34
閻,3
王,35
折,4
如,48
此,39
抓,4
掗,4
須,12
臾,2
既,8
水,12
簾,2
洞,33
挑,2
李,6
麼,10
搶,5
使,18
寶,19
杖,6
圍,3
上,55
要,23
拿,14
顧,3
性,7
命,10
走,17
及,3
告,6
菩,29
薩,29
復,3
掀,1
石,8
凳,1
散,2
小,16
股,4
瀑,2
布,6
泉,2
流,10
竟,3
知,33
何,28
處,29
尋,17
所,2
以,9
原,15
曉,3
年,16
請,11
時,33
先,6
相,8
被,11
泛,1
換,3
衣,8
往,16
鑽,3
想,6
必,7
怪,20
包,7
袱,7
趁,1
取,17
西,29
罷,7
用,10
有,79
千,18
數,6
猴,26
恐,4
弄,5
過,17
反,1
為,21
美,3
笑,20
花,14
山,71
題,2
陰,17
諕,1
鬼,8
戰,4
兢,2
躲,2
跑,3
撞,1
入,14
司,2
報,11
森,4
殿,18
第,7
秦,1
廣,5
傳,1
楚,2
江,1
宋,1
帝,1
四,20
卞,1
城,3
五,14
六,10
平,1
七,4
泰,1
市,1
九,2
忤,1
官,3
十,14
轉,8
輪,1
霎,4
會,5
飛,10
盡,9
點,3
聚,2
兵,2
擒,6
強,4
風,26
滾,8
慘,1
漫,3
君,10
近,5
擋,5
事,9
鬧,4
幽,6
冥,6
因,8
唐,15
經,19
路,30
梁,1
國,4
賊,1
截,1
劫,2
孫,26
死,9
把,20
逐,1
隨,6
南,16
海,12
訴,2
綽,2
氣,11
變,11
模,3
樣,5
倒,9
奪,4
向,5
討,4
立,6
名,19
逃,1
遁,1
側,1
備,3
觀,15
廝,8
占,1
巢,1
穴,2
爭,3
其,3
實,4
貌,5
語,3
俱,8
般,6
難,16
堂,1
眾,15
神,15
亦,8
試,1
驗,1
痛,6
故,17
查,5
簿,3
快,9
早,11
追,1
魂,1
魄,1
免,1
教,17
沌,2
遍,4
聞,14
喚,9
管,4
判,1
從,3
勘,2
無,36
再,9
毛,13
蟲,10
文,2
百,8
條,3
已,9
幼,1
消,6
筆,1
勾,1
凡,3
屬,1
號,3
畢,3
各,1
執,2
笏,1
對,6
陽,4
且,17
諦,7
案,1
獸,2
若,20
部,1
洲,1
川,1
社,1
稷,1
福,1
蠃,3
鱗,3
羽,3
昆,3
仙,22
照,5
鑒,2
察,4
賢,4
愚,1
奉,5
鈞,1
旨,5
於,9
庭,1
院,4
俯,1
擡,2
雖,4
但,6
破,3
能,23
助,3
力,13
便,12
搔,1
擾,1
致,4
令,9
府,4
安,6
問,19
通,9
多,12
少,9
法,8
似,8
祛,2
除,3
佛,7
邊,7
省,1
悟,18
形,3
容,6
明,12
雷,7
音,18
寺,2
釋,1
迦,1
方,33
白,7
祖,2
送,12
翠,9
宮,5
閉,3
關,6
隘,1
奔,3
詩,2
證,1
曰,1
災,1
涯,1
角,3
疑,3
猜,1
欲,6
思,4
馬,10
公,13
憶,1
金,14
鑾,1
品,1
臺,5
征,2
北,4
東,13
未,9
定,13
哉,3
禪,4
學,1
訣,2
靜,2
嬰,2
結,4
胎,1
拉,2
直,10
靈,13
鷲,1
剎,45
剛,5
阿,2
揭,4
比,9
丘,4
尼,2
優,4
婆,5
塞,3
夷,2
諸,1
蓮,3
淨,6
色,19
非,15
始,1
達,2
妙,1
概,1
稽,1
首,3
皈,1
誦,1
讀,1
際,2
降,8
普,2
繽,1
紛,1
離,3
座,6
汝,4
競,1
而,7
舉,3
目,1
吆,1
喝,2
勝,2
境,2
煩,2
虛,1
抵,1
跪,2
拜,18
護,9
造,3
求,16
煉,3
魔,10
縛,1
費,1
途,3
偶,1
遇,4
擄,1
委,2
次,2
傷,8
趕,3
奈,1
投,1
期,1
聲,17
捏,2
巧,2
詳,1
細,3
併,1
曾,8
膽,2
輕,3
乞,1
垂,2
憫,2
邪,1
庶,1
親,5
土,21
永,2
揚,1
張,7
惟,1
則,3
忽,5
彩,2
參,1
合,7
掌,4
尊,6
誰,4
日,17
荒,3
特,5
萬,12
閱,1
周,6
識,6
物,7
種,9
類,4
示,1
才,13
內,13
乃,13
混,4
世,1
化,5
利,4
移,1
星,1
斗,2
赤,1
尻,1
避,2
延,1
臂,1
猿,3
月,8
縮,1
咎,1
乾,2
坤,1
摩,3
耳,7
獼,7
聆,2
理,7
皆,3
里,15
像,3
木,4
叉,3
繞,1
動,8
待,3
骨,3
悚,2
料,2
忙,7
搖,2
蜜,1
蜂,2
缽,3
盂,3
撇,3
蓋,3
云,2
掄,5
鐵,19
棒,12
劈,3
今,13
絕,2
該,2
律,1
財,2
晝,1
斬,1
罪,4
哩,11
叩,2
留,5
勞,3
番,4
鬆,1
褪,1
交,2
俗,2
切,2
刁,1
功,6
成,8
樂,1
傍,5
恩,2
領,4
輒,1
鸚,1
尚,9
迎,6
接,7
幸,3
障,1
嗔,1
謹,1
遵,2
狂,1
別,3
分,7
歡,4
稱,4
舊,6
意,5
洗,1
冤,2
解,7
怒,5
村,1
整,4
束,4
囊,1
匹,1
找,4
元,1
丹,8
干,1
納,3
窮,1
慮,2
終,1
妄,1
融,1
完,1
圓,1
隆,1
差,4
鎖,2
牢,2
籠,3
爐,5
烏,1
紅,20
朗,2
輝,2
嬌,1
艷,1
任,3
乘,1
龍,8
表,2
剪,1
斷,3
戮,1
光,11
箭,1
梭,1
歷,2
夏,3
炎,3
值,1
秋,5
霜,4
景,2
薄,1
鶴,2
鳴,2
遠,4
岫,2
林,4
錦,4
蒼,2
涼,3
鴻,1
玄,1
鳥,2
陌,1
客,1
怯,1
孤,1
單,1
衲,1
易,1
寒,3
進,7
漸,5
覺,2
熱,18
蒸,6
勒,1
返,4
斯,3
哈,2
呼,1
申,1
酉,1
擂,1
鼓,2
吹,2
雜,1
沸,2
太,2
火,57
淬,1
振,1
殺,2
談,3
論,3
朝,3
暮,1
擔,2
閣,1
啊,1
據,1
酷,2
莊,2
瓦,1
房,1
磚,3
砌,1
垣,1
牆,1
油,2
扇,75
漆,1
板,1
榻,1
片,1
息,12
肅,1
裳,1
扭,1
象,1
穿,2
黃,9
葛,2
深,6
戴,1
頂,5
青,6
皂,2
篾,1
絲,1
帽,1
拄,2
根,3
彎,2
暴,1
節,4
竹,4
足,3
踏,2
雙,5
新,3
𢯌,1
靸,1
䩺,1
鞋,2
銅,4
鬚,2
練,1
壽,2
眉,2
遮,2
碧,3
眼,2
咍,1
露,2
牙,1
猛,2
吃,12
幹,1
禮,9
甚,7
欽,1
適,2
指,2
勿,3
顏,2
招,2
牽,1
丰,1
姿,1
標,2
奇,2
稀,1
壁,2
廂,1
辦,2
貴,1
敝,1
做,11
焰,15
春,1
季,1
阻,2
由,2
週,1
寸,3
腦,1
軀,1
汁,1
失,4
男,4
推,2
輛,1
車,2
賣,2
糕,12
拔,1
毫,5
錢,2
買,1
歹,1
裹,2
塊,2
遞,2
托,1
燒,6
灼,1
炭,1
煤,1
釘,1
左,4
右,4
常,4
冷,2
穀,3
很,1
粉,2
米,2
敬,1
柄,5
芭,18
蕉,19
雨,5
割,2
誠,5
抽,1
隔,1
焦,2
宅,1
賜,2
搧,23
燄,1
固,1
肯,6
度,2
羊,1
異,1
香,5
雞,1
鵝,1
酒,1
沐,1
浴,1
虔,1
信,3
些,8
糧,2
伴,2
沒,7
狼,1
虎,3
耍,2
爺,2
呀,3
倍,2
按,3
祥,1
丁,3
樵,12
夫,5
伐,1
趨,1
步,3
崖,3
澗,4
渡,1
訊,1
柯,1
斧,1
女,23
熄,2
件,1
貝,5
牛,12
妻,3
暗,1
孩,5
叔,12
仇,8
母,3
借,24
耶,2
沉,3
默,1
嗟,1
瞞,1
懷,2
丈,4
溲,1
情,6
唱,1
喏,1
誨,1
秀,1
麗,1
煙,1
霞,1
含,1
宿,1
潤,1
苔,1
蘚,1
嵯,1
峨,1
勢,2
聳,1
欺,1
蓬,1
島,1
瀛,1
樹,3
喬,1
松,5
棲,1
野,1
株,1
衰,1
柳,2
鶯,1
古,2
跡,1
載,1
蹤,1
梧,1
鳳,2
活,1
隱,1
曲,1
逕,2
蓽,1
蘿,1
掛,3
梯,1
藤,2
攀,1
嘯,1
巖,1
忻,1
啼,1
晴,1
蔭,1
濃,1
繡,2
絨,1
略,1
體,2
提,3
籃,1
肩,1
鋤,1
藍,1
縷,1
妝,1
飾,1
童,7
累,1
字,2
奶,6
撮,1
鹽,1
澆,1
臉,3
狠,3
罵,2
潑,7
丫,1
鬟,1
披,3
器,1
鋒,2
劍,9
閃,2
偷,1
扮,2
團,1
帕,1
袍,1
腰,2
觔,2
絛,1
微,3
裙,2
偏,1
綃,1
嘴,3
弓,1
膝,1
褲,1
銷,1
兇,2
躬,3
嫂,23
揖,2
咄,1
初,1
義,1
坑,1
陷,1
佯,1
郎,3
枯,1
傾,1
饒,7
陪,3
錯,1
捉,1
煮,1
虧,1
救,2
現,3
受,3
滅,5
垢,1
庚,1
跟,1
損,2
舌,1
伸,2
砍,5
耐,2
乒,2
乓,2
全,2
隻,2
掣,1
幌,4
碗,3
粗,1
隙,3
場,2
釵,1
修,1
恨,4
讓,2
娥,1
展,1
驍,1
雄,1
柔,1
底,2
壓,2
刃,1
稠,1
丟,2
持,3
武,1
藝,1
架,1
騁,1
謀,1
酣,1
墜,2
揮,1
愁,2
晚,1
重,2
密,1
影,1
飄,6
蕩,6
存,1
旋,1
敗,1
葉,2
淌,1
殘,1
夜,1
抱,1
峰,3
良,1
久,2
仔,1
彌,2
婦,2
記,1
吉,8
嶺,5
餘,6
隅,1
躊,1
躇,1
鐘,1
響,1
亮,1
坡,1
連,4
恭,1
蒙,1
盛,3
詢,1
訪,2
撐,1
悠,2
崑,1
崙,1
闢,1
產,1
止,3
緣,2
粒,3
低,1
感,2
袖,1
袋,1
針,1
線,1
縫,1
款,1
辭,3
頃,1
刻,1
懼,2
停,5
慳,1
吝,1
志,1
猢,1
猻,1
豈,1
娘,1
軟,1
敵,1
諧,1
巍,1
吟,2
算,1
段,2
拆,1
噙,1
蟭,3
蟟,3
渴,5
侍,1
壺,1
斟,1
沖,1
沫,3
漕,2
嚶,1
翅,1
肚,2
腹,3
厲,1
否,1
術,2
肺,1
肝,1
矣,2
饑,2
腳,4
登,1
禁,3
充,1
唇,1
探,1
喉,1
嚨,1
肋,1
搠,1
窟,1
窿,1
拽,1
撥,1
靠,1
旁,2
嚇,1
刮,1
仍,1
約,1
烙,1
爪,1
燙,1
躁,1
烘,4
爬,1
哄,2
促,1
尖,2
悶,1
添,1
淚,1
防,1
捻,1
揀,1
退,1
胡,1
惱,1
議,1
氅,1
偃,1
冠,1
靿,1
靴,1
帶,1
雕,1
魚,1
腮,1
盆,2
餅,1
糜,1
獻,1
拾,1
越,2
控,1
赦,2
妨,1
輩,1
顯,1
赴,1
卦,1
煅,1
鼎,1
蹬,1
兜,1
率,1
守,2
士,1
積,2
狐,2
遺,1
玉,1
私,2
贅,1
棄,1
患,1
繳,1
彼,2
程,1
吩,1
咐,1
渺,1
辰,1
凌,1
巔,1
扎,1
暖,2
冬,1
冰,1
潭,1
派,1
瓊,1
灣,2
環,2
扢,2
扠,2
峻,1
陡,1
紫,1
改,1
夠,1
枝,1
蘭,1
嬝,2
娜,2
睛,1
