且,11
說,162
櫳,2
翠,2
庵,9
原,10
是,192
賈,80
府,10
的,277
地,8
址,1
因,24
蓋,1
省,4
親,39
園,4
子,65
將,24
那,92
圈,1
在,83
里,87
頭,39
向,4
來,148
食,2
用,17
香,3
火,2
并,11
不,252
動,7
錢,8
糧,2
今,35
日,42
妙,10
玉,142
被,10
劫,4
女,10
尼,1
呈,1
報,2
到,45
官,2
一,150
則,5
候,7
緝,2
盜,2
下,25
落,3
二,51
基,1
業,3
便,78
離,1
散,3
依,5
舊,12
住,12
過,36
回,29
明,18
了,296
時,37
人,149
雖,15
都,30
知,80
道,156
只,77
為,44
政,36
新,3
喪,4
又,60
心,54
事,49
宁,1
也,115
敢,15
這,114
些,58
沒,39
要,60
緊,2
稟,1
有,95
惜,18
春,14
此,14
夜,7
安,17
漸,6
傳,6
寶,160
耳,2
邊,5
賊,3
去,76
凡,3
跟,5
而,5
走,11
聽,49
得,60
十,4
分,8
納,1
悶,5
想,42
必,16
強,5
徒,2
搶,5
個,65
肯,5
受,6
定,6
屈,2
死,24
但,14
無,19
甚,9
放,4
每,3
長,6
噓,1
短,2
歎,4
還,49
樣,34
自,38
稱,4
檻,3
外,21
怎,27
麼,72
遭,6
結,3
局,1
當,7
中,17
何,16
等,22
熱,3
鬧,9
從,15
姐,30
出,44
閣,1
以,20
嫁,5
我,162
他,97
塵,1
染,2
保,3
豈,8
風,3
波,1
頓,2
起,46
比,16
林,6
妹,19
更,13
奇,6
由,4
三,11
追,2
思,5
庄,2
上,33
話,66
虛,3
縹,1
緲,1
生,16
世,23
難,20
免,4
流,4
雲,1
禁,2
大,41
哭,17
襲,6
瘋,1
病,11
發,24
作,12
百,2
般,4
溫,6
柔,3
解,12
勸,8
釵,29
初,3
故,3
箴,1
規,1
奈,3
抑,1
郁,1
覺,8
精,2
神,5
恍,1
惚,1
理,18
再,13
打,12
方,5
傷,8
感,4
愁,1
煩,6
正,16
言,26
釋,1
提,8
蘭,10
兒,65
送,9
殯,2
學,5
聞,4
攻,1
苦,14
老,40
太,50
重,5
孫,1
素,11
望,8
你,94
成,8
爺,40
焦,1
閒,3
情,18
痴,5
意,20
糟,1
蹋,1
己,23
們,78
守,2
著,71
如,31
果,8
可,25
答,9
才,18
管,8
家,72
咱,6
運,2
氣,12
衰,1
頹,1
接,7
續,1
祖,3
宗,1
遺,1
緒,1
執,2
迷,2
悟,3
好,59
投,3
机,3
靠,2
桌,1
睡,9
叫,33
麝,7
月,10
伺,3
卻,6
見,75
屋,5
少,16
紫,25
鵑,25
合,4
句,14
冷,11
清,10
撂,1
呢,38
秋,5
紋,2
前,18
伴,1
面,14
小,16
鏡,1
義,3
薄,2
什,41
就,49
若,20
和,25
最,5
看,23
待,6
錯,4
與,18
講,4
開,4
然,15
噯,3
聰,1
孩,4
連,11
點,6
處,16
么,13
晚,7
做,13
活,5
趁,2
空,2
找,2
倘,2
或,3
罪,3
之,17
陪,8
使,9
主,10
輕,8
房,15
門,11
西,8
廂,1
間,2
悄,4
窗,2
尚,5
燈,2
光,1
舌,2
舔,2
破,3
紙,1
往,5
瞧,12
獨,1
挑,2
呆,8
坐,21
唬,1
跳,2
怔,3
半,6
誰,6
似,5
乎,2
聲,6
音,4
問,22
應,22
停,3
會,7
天,19
請,20
罷,21
寒,2
截,1
進,18
恐,7
未,10
欲,4
肚,1
隱,1
越,8
勾,3
多,10
余,1
既,3
反,4
語,8
怕,15
實,11
白,8
倒,26
站,7
細,6
傻,2
盡,7
慪,4
已,11
經,12
張,6
身,14
剪,2
燭,2
花,2
忽,2
鐵,2
石,4
腸,2
近,5
固,3
濁,2
物,4
配,6
輩,8
鬼,3
呀,6
笑,10
姑,40
娘,27
俗,5
派,7
左,1
右,1
丫,3
算,7
哽,2
咽,4
醒,1
鼻,1
涕,1
急,7
跺,2
腳,2
幾,15
別,15
替,2
告,8
訴,5
憋,1
嗚,1
背,2
後,16
央,3
及,8
賞,2
臉,5
拿,10
墊,1
喘,2
把,8
兩,19
嚇,1
趣,1
底,5
快,4
狠,1
怪,4
總,3
剛,2
奶,44
早,7
量,3
檐,1
同,16
剖,1
惟,2
眼,5
淚,3
滔,2
斷,1
遂,2
裝,1
巴,5
跑,1
遲,2
搖,2
眠,1
招,1
直,3
能,16
所,22
眾,7
弄,6
辦,8
复,6
常,8
非,4
忘,2
負,2
种,1
怜,2
真,20
福,1
消,2
緣,2
妄,1
乃,1
至,6
糊,3
涂,2
深,3
臨,1
對,2
灑,1
悲,10
啼,1
惱,2
休,1
竟,8
草,3
木,1
乾,2
淨,3
片,1
酸,2
冰,2
收,1
拾,1
東,8
院,2
吵,1
嚷,1
第,3
四,5
王,27
熙,1
鳳,8
歷,3
幻,1
返,1
金,4
陵,4
甄,54
嘉,13
蒙,4
恩,7
闕,1
危,1
赶,2
忙,8
秉,1
夫,18
璉,27
慢,2
古,1
嘴,1
胡,3
船,2
轎,2
歸,2
入,3
冊,4
懂,4
喊,2
法,6
年,26
夢,3
記,4
數,5
卜,1
先,13
偶,2
認,6
嗎,5
犯,1
瞎,1
操,1
盤,1
詰,1
談,5
論,5
議,1
咒,1
簽,2
拍,2
手,12
索,4
性,7
求,4
混,2
邢,5
失,5
扶,1
乩,1
批,1
參,1
禪,1
其,1
誕,1
信,3
件,4
完,2
喚,3
友,4
迂,2
戚,7
哥,20
羅,5
嫂,3
命,8
差,5
許,3
媽,10
体,2
給,8
娶,3
監,1
忒,1
加,3
抄,4
苛,1
刻,3
樂,2
孝,6
敬,2
媳,2
婦,3
倍,2
极,4
菱,1
窮,3
逸,1
況,3
虧,4
帳,3
討,1
付,1
城,2
典,2
剩,1
搬,4
宜,1
遠,2
各,4
穩,1
掌,1
于,5
圍,1
床,1
拉,4
泣,1
平,9
含,1
止,3
哀,1
足,1
措,1
賴,3
行,17
濟,5
諸,8
拮,1
据,1
巧,8
即,6
舅,10
仁,12
騰,1
胜,1
任,2
六,1
場,2
舒,2
服,6
辛,2
該,5
齊,2
備,4
本,6
睦,1
甥,2
周,1
味,3
奉,3
承,2
曾,2
沾,1
母,3
父,15
尤,4
姨,1
京,10
銀,4
現,5
嘗,1
推,1
哦,1
留,8
妝,1
咧,2
噎,1
鳴,1
紀,6
賭,1
滿,1
怀,1
攢,1
積,1
纏,2
幫,1
嫌,4
偏,3
蠻,1
幸,4
激,4
商,1
桐,3
甘,2
口,5
角,1
忍,1
題,3
餘,1
書,8
客,2
相,14
公,3
辭,5
程,5
興,5
珍,6
計,3
畝,1
肥,1
夠,2
添,1
費,1
債,1
務,2
財,1
衙,1
贓,1
翁,11
除,2
腹,1
查,7
賠,1
補,1
座,1
買,1
息,2
弊,1
攆,4
侄,7
照,2
兼,1
摸,1
德,4
五,2
載,2
縣,1
儉,1
產,2
名,15
通,2
厚,1
江,2
南,1
奴,1
圣,5
表,1
字,4
忠,3
氏,4
功,4
勳,1
挂,1
誤,1
革,1
職,2
遇,3
眷,4
念,6
臣,1
賜,1
取,2
