探,5
春,7
有,85
心,40
的,218
人,123
想,21
王,13
夫,24
雖,11
委,4
曲,1
如,34
何,6
敢,8
辯,4
薛,90
姨,43
媽,42
也,109
是,139
親,8
姊,3
妹,3
自,30
然,19
不,242
好,55
寶,44
釵,25
便,51
為,15
母,44
李,4
紈,1
鳳,26
姐,29
玉,23
一,178
概,2
這,108
正,24
用,18
著,85
女,4
孩,4
兒,98
之,15
時,19
迎,3
老,52
實,5
惜,1
小,35
因,19
此,19
窗,3
外,19
聽,53
了,344
走,31
進,23
來,140
陪,6
笑,76
向,14
賈,69
道,174
事,41
與,14
太,79
什,22
麼,40
相,3
干,4
大,40
伯,1
子,92
要,64
收,8
屋,6
里,68
嬸,3
知,47
推,4
猶,4
未,11
說,120
完,7
可,25
我,210
糊,4
涂,3
別,12
話,22
你,157
個,98
他,126
极,3
孝,3
順,5
象,2
那,54
味,1
怕,13
爺,34
婆,4
跟,15
前,22
過,36
應,14
景,2
屈,3
只,66
答,7
又,88
偏,7
多,18
疼,8
媳,14
婦,14
錯,8
怪,4
娘,19
怎,12
提,4
看,18
受,1
成,9
通,3
共,3
在,47
認,12
卻,3
誰,14
去,120
倒,27
信,7
理,8
快,10
給,14
跪,3
下,53
年,25
紀,3
罷,28
忙,34
拉,12
起,29
斷,3
乎,1
使,11
得,50
終,2
替,8
賠,3
站,8
派,2
尋,6
上,42
眾,12
都,29
奇,6
教,4
會,12
調,6
水,6
蔥,1
似,6
怨,3
幸,1
虧,5
孫,6
若,9
早,13
還,40
等,25
到,34
呢,32
樣,16
帶,12
修,2
輩,1
生,18
托,1
男,3
再,19
璉,15
放,15
沒,45
臉,9
公,2
配,2
就,55
和,28
平,23
對,8
燒,1
卷,2
混,4
丫,12
鬟,2
回,43
出,42
端,3
分,10
解,2
第,5
四,18
十,20
七,4
呆,5
霸,1
情,11
遭,2
苦,3
打,38
冷,3
郎,1
君,1
懼,3
禍,1
鄉,1
見,54
邢,12
連,17
已,21
鴛,13
鴦,13
息,3
院,2
門,22
幾,30
悄,8
方,13
待,4
面,21
接,1
少,11
先,17
請,13
安,3
聲,14
言,10
語,3
己,12
覺,9
愧,4
悔,3
指,4
避,4
房,10
氣,18
恐,4
礙,2
漸,5
退,2
且,20
無,15
媒,1
三,16
從,10
德,9
賢,1
慧,1
們,41
今,27
滿,6
眼,20
勸,8
兩,32
句,11
由,5
性,4
鬧,3
紅,4
次,8
依,6
逼,1
殺,2
兄,7
弟,8
本,4
病,8
痛,5
操,3
幫,2
天,27
丟,5
笆,1
弄,7
掃,1
帚,1
凡,2
百,13
減,1
些,21
處,23
細,6
點,12
