一,181
日,13
王,63
夫,68
人,201
因,10
為,10
惜,7
春,9
定,10
要,89
絞,1
髮,1
出,63
家,46
尤,7
氏,6
不,257
能,20
攔,6
阻,2
看,59
著,127
的,265
樣,27
子,76
是,218
若,17
依,3
他,101
必,20
自,37
盡,7
雖,8
然,19
晝,1
夜,4
終,5
非,9
常,7
事,31
便,75
告,13
訴,11
了,336
賈,66
政,32
歎,9
氣,13
跺,1
腳,4
只,93
說,159
東,5
府,4
里,110
知,49
干,4
什,38
麼,67
鬧,8
到,48
如,26
此,15
地,16
位,4
叫,57
蓉,4
來,226
頓,1
去,105
和,76
母,6
親,21
認,10
真,24
勸,7
解,12
這,96
就,59
我,143
們,52
姑,4
娘,8
豈,8
還,48
好,78
更,9
尋,4
死,23
做,11
女,29
孩,6
兒,54
在,71
輩,3
象,9
二,31
姐,44
老,24
爺,36
太,72
倒,10
煩,2
心,60
況,6
且,15
今,24
譬,1
似,5
放,24
乾,2
淨,2
疼,3
又,86
門,23
櫳,2
翠,3
庵,2
原,18
咱,6
基,3
趾,1
那,153
修,1
行,5
有,104
你,91
也,97
照,10
應,12
得,74
現,8
妙,3
玉,190
當,13
呢,24
算,4
命,15
沒,30
法,6
完,4
遂,4
己,14
願,2
時,41
哥,8
回,57
并,16
逼,3
未,6
免,3
容,2
本,8
與,5
合,3
聽,50
話,36
乎,3
理,16
已,12
寶,168
釵,26
見,122
神,27
魂,4
失,5
所,15
下,33
忙,21
襲,27
道,184
忒,2
留,4
犯,1
病,18
天,14
仍,8
舊,5
請,26
安,6
才,14
發,14
糊,7
涂,5
些,37
奶,12
正,29
恐,5
防,1
大,42
驚,9
小,24
怪,10
明,17
白,13
受,1
委,1
屈,1
覺,9
悶,4
根,3
早,9
瞧,16
吃,6
兩,12
劑,1
藥,7
再,13
頭,75
丟,5
候,6
費,2
個,63
丫,14
傳,4
思,4
都,23
身,17
上,34
將,14
忘,5
遲,4
服,7
過,38
幾,21
甚,4
至,2
于,3
飯,3
食,1
進,37
急,22
起,44
恰,4
脫,6
孝,4
中,7
無,22
芸,2
璉,31
仁,1
外,22
幫,3
料,4
巧,3
哭,22
以,8
榮,2
馬,1
仰,3
翻,1
醒,3
眾,8
手,23
足,1
措,3
面,30
肯,4
預,1
備,2
後,19
連,18
視,2
其,3
光,1
景,4
果,11
辦,5
敢,15
違,2
拗,1
短,2
難,8
跑,10
饑,1
荒,4
何,13
唬,6
同,2
可,17
瞪,2
眼,15
廝,9
尚,72
拿,19
塊,11
萬,4
賞,3
銀,26
臉,3
啐,3
打,15
量,3
慌,3
張,2
前,27
番,1
假,7
么,17
奴,2
給,15
嚷,11
撒,2
野,4
各,3
住,24
快,20
主,13
意,11
益,2
忽,10
想,46
治,4
會,6
或,6
者,10
救,8
星,1
但,9
倘,6
怎,28
管,18
施,6
禮,7
答,8
往,10
拉,10
內,8
眷,1
西,3
混,4
走,39
亂,5
等,27
顧,5
近,7
長,6
跳,2
躲,2
避,3
及,3
直,2
炕,3
邊,7
站,10
開,6
送,10
把,30
擎,1
惶,1
擇,2
活,8
笑,25
橫,2
豎,1
折,3
變,7
哈,4
耳,1
句,12
睜,2
問,32
遞,1
先,5
緊,3
攥,1
慢,2
細,21
噯,1
呀,1
久,4
喜,12
歡,7
念,9
佛,5
疾,1
言,12
語,5
赶,21
跟,11
即,4
找,11
叩,1
謝,2
坐,10
狐,3
疑,7
次,4
剎,1
方,10
師,8
號,2
微,3
粗,1
魯,1
罪,3
罷,13
略,7
少,7
待,12
父,13
欲,5
爬,2
虛,3
弱,1
按,1
動,7
源,1
怕,5
點,6
古,8
口,13
聲,11
款,1
餓,1
喝,3
碗,2
粥,1
婆,2
取,8
妨,1
經,6
漸,6
麝,9
月,9
輕,6
扶,2
情,10
貝,2
虧,4
初,1
砸,1
破,5
色,4
撂,1
分,4
第,3
六,1
通,3
靈,5
幻,4
境,6
悟,3
仙,21
緣,8
慈,2
柩,5
故,3
鄉,1
全,3
复,8
止,2
致,3
禍,2
詫,2
异,3
關,2
閉,1
脈,2
息,3
用,11
窩,1
摸,1
溫,1
熱,2
醫,3
灌,3
魄,2
竅,1
成,8
卻,10
恍,10
惚,9
廳,1
葉,2
飄,3
搖,5
從,5
程,2
遠,6
望,4
座,3
牌,4
樓,3
曾,5
曠,1
麗,1
界,2
竟,8
三,6
越,2
納,1
寫,7
福,6
四,8
字,14
幅,1
對,5
聯,2
乃,3
胜,1
轉,3
坊,1
宮,4
書,6
善,2
淫,1
副,2
云,1
莫,2
謂,1
智,1
賢,1
須,1
相,4
逢,3
鴛,14
鴦,14
招,4
半,7
園,4
改,1
惑,1
溜,1
配,2
殿,5
處,8
匾,2
額,2
向,3
立,4
奔,2
間,3
掩,2
造,1
宇,2
巍,1
峨,1
絕,1
觀,1
抬,3
引,5
痴,4
悲,4
哀,1
貪,2
求,6
慕,1
總,4
熟,1
識,1
仗,2
膽,3
推,3
滿,6
屋,6
黑,1
漆,2
害,2
退,4
十,3
數,3
櫥,4
夢,6
夠,5
幸,4
壯,1
首,2
冊,8
凡,5
被,4
伸,1
金,3
陵,2
記,9
恨,1
清,4
楚,2
頁,1
畫,3
跡,3
模,2
摹,1
擬,1
帶,11
林,12
妹,20
底,12
簪,1
雪,1
名,12
暗,1
藏,1
奇,3
獨,3
怜,2
偷,3
呆,8
暇,1
玩,2
圖,2
尾,1
詞,2
歸,2
机,2
爽,2
元,3
抄,1
姊,1
壽,1
夭,1
窮,1
泄,1
漏,1
卜,1
省,2
多,7
閒,1
筆,1
硯,1
影,6
風,3
箏,1
詩,4
遍,1
