李,167
逵,104
雖,5
是,106
個,113
殺,38
人,119
不,148
眨,1
眼,11
的,74
魔,1
君,2
聽,27
說,46
了,251
這,76
話,11
自,30
肚,9
裏,90
尋,21
思,8
道,149
我,129
特,7
地,29
歸,7
家,42
來,163
取,18
娘,52
卻,49
倒,11
一,144
養,5
天,13
也,41
祐,1
罷,8
饒,4
你,67
廝,11
性,10
命,10
放,16
將,29
起,27
鬼,18
手,18
提,9
著,47
斧,2
納,4
頭,26
便,66
拜,10
只,78
真,9
黑,16
旋,14
風,22
從,11
今,31
已,13
後,23
休,13
要,33
壞,3
俺,1
名,17
目,8
小,43
番,4
得,102
回,26
改,4
業,6
再,9
敢,11
倚,2
爺,2
在,83
剪,8
徑,7
有,50
孝,5
順,3
之,10
心,14
與,20
十,20
兩,61
銀,14
子,29
做,39
本,12
錢,9
去,105
出,27
錠,6
把,40
謝,2
笑,10
撞,2
既,4
然,11
他,81
必,8
若,17
合,5
理,8
拿,18
朴,23
刀,39
步,7
投,8
山,69
僻,6
路,42
而,6
詩,9
曰,2
迎,3
母,10
逢,2
傷,6
何,31
曾,11
為,24
可,15
見,76
世,1
間,12
忠,3
處,17
事,15
情,5
言,4
語,2
貴,20
參,3
詳,1
走,45
到,50
巳,2
牌,5
時,60
分,10
看,38
又,30
饑,4
渴,4
四,24
下,69
都,53
酒,34
店,12
飯,16
正,35
遠,14
凹,1
露,1
草,6
屋,7
奔,7
那,80
面,30
婦,8
髽,1
髻,1
鬢,2
邊,27
插,3
簇,1
野,3
花,5
搽,1
臉,2
胭,1
脂,1
鉛,1
粉,1
嫂,2
過,28
客,12
中,30
餓,4
食,5
貫,8
足,6
央,1
些,30
喫,50
般,5
模,3
樣,3
沒,8
答,7
買,4
多,20
鳥,8
升,3
米,5
少,6
麼,6
三,26
向,12
廚,1
燒,5
火,15
溪,6
淘,1
轉,6
淨,4
漢,22
攧,2
腳,8
上,74
討,6
菜,4
開,11
門,14
問,18
大,99
哥,32
閃,2
朒,1
腿,11
應,9
險,1
兒,15
和,22
晦,1
氣,8
指,2
望,14
等,21
單,1
身,26
整,5
半,11
月,6
發,7
市,2
甫,1
能,6
日,32
抹,1
誰,10
原,12
恨,2
驢,3
如,47
敵,3
搠,10
翻,6
定,11
假,7
意,6
叫,26
害,4
緣,2
故,2
告,3
九,2
歲,1
老,16
無,17
贍,1
死,15
信,10
教,15
恐,7
怕,6
省,2
悟,1
趕,19
且,20
離,3
林,24
靜,4
睡,4
高,7
聲,12
纔,5
莫,5
前,35
坐,12
張,8
麻,7
藥,6
內,9
對,6
付,1
謀,2
金,5
搬,1
往,6
縣,22
住,23
賣,3
強,4
似,6
叵,1
耐,2
難,4
容,3
踅,1
恰,4
待,11
被,12
劈,1
揪,1
慌,12
忙,15
捉,6
按,1
掣,2
腰,8
早,13
割,2
知,33
入,16
房,4
搜,3
竹,1
籠,1
盛,3
舊,4
衣,6
裳,2
底,2
碎,1
並,10
幾,7
件,4
釵,1
環,2
打,15
縛,7
包,9
裹,6
鍋,1
熟,2
蔬,2
好,36
癡,1
肉,16
會,9
拔,4
塊,6
水,26
洗,2
灶,1
抓,2
炭,1
飽,2
尸,1
首,5
拖,3
比,3
及,6
董,1
東,6
平,4
西,5
逕,1
推,4
進,3
床,5
雙,9
盲,1
念,2
佛,1
鐵,10
牛,7
許,5
年,7
安,9
長,15
工,2
止,1
博,1
全,2
濟,2
常,10
量,2
淚,2
流,3
乾,3
因,12
此,27
瞎,1
梁,16
泊,16
落,5
肯,5
官,16
恁,2
怎,8
生,19
背,14
覓,3
輛,3
車,9
載,2
商,3
議,2
甚,7
行,42
達,9
罐,2
罵,1
則,1
負,2
累,3
呀,1
屁,1
當,22
初,1
披,1
枷,1
帶,17
鎖,2
受,1
萬,6
千,8
苦,3
賊,2
通,1
同,17
劫,1
法,8
場,3
鬧,2
江,16
州,19
現,4
盜,2
移,4
公,33
文,2
籍,2
追,3
捕,3
財,3
主,3
替,4
司,7
兄,24
弟,32
亦,7
姓,10
冒,2
供,1
鄉,4
使,11
杖,2
限,1
榜,2
賞,6
胡,3
亂,6
焦,1
躁,1
快,11
活,5
怒,1
撇,3
直,10
報,13
脫,1
留,6
五,11
解,12
顧,9
妨,4
領,15
莊,11
飛,12
忖,2
藏,2
想,7
寨,20
眾,26
條,13
雜,1
俄,1
延,1
晌,2
各,5
深,3
色,4
晚,7
但,3
暮,1
煙,2
橫,1
岫,1
宿,1
霧,1
奇,1
峰,2
慈,1
鴉,1
撩,1
百,8
喧,1
呼,2
傍,4
樹,5
雁,1
陣,4
墜,1
形,1
蘆,1
點,3
螢,1
光,3
明,12
偏,1
依,1
腐,1
卷,1
飄,2
敗,4
葉,2
吹,3
霜,1
布,4
嶺,25
認,7
喚,12
沂,13
方,9
趁,3
星,2
朗,2
捱,2
口,18
借,2
歇,3
喉,1
嚨,1
端,2
救,7
困,2
倦,1
松,2
青,5
石,9
側,1
吩,4
咐,4
澗,4
響,5
聞,2
盤,3
證,7
穿,3
崖,1
透,1
壑,1
辭,1
勞,2
豈,1
終,2
海,1
作,11
波,1
濤,1
捧,2
夠,2
立,8
觀,1
頂,2
庵,3
攀,2
藤,2
攬,1
葛,1
泗,6
聖,5
祠,1
堂,4
香,5
爐,5
用,5
掇,2
座,3
鑿,1
成,2
動,10
連,9
階,2
磕,2
浸,1
