前,40
車,5
倒,17
了,230
千,7
輛,2
後,10
過,33
亦,1
如,27
然,6
分,18
明,8
指,5
與,24
平,5
川,1
路,7
卻,58
把,51
忠,2
言,17
當,24
惡,1
那,170
酒,53
店,4
裏,123
主,9
人,229
搖,4
著,48
頭,43
自,70
進,3
去,85
這,88
武,282
松,196
提,7
哨,8
棒,16
大,159
步,7
景,11
陽,20
岡,29
來,212
約,2
行,18
四,11
五,13
里,10
到,41
子,59
下,69
見,64
一,179
樹,12
刮,1
皮,8
片,1
白,6
上,111
寫,3
兩,32
字,5
也,34
頗,2
識,6
幾,10
抬,9
看,48
時,44
面,24
道,178
近,6
因,11
蟲,51
傷,4
但,3
有,58
往,5
客,11
商,3
可,9
於,4
巳,2
午,2
未,12
三,22
箇,119
辰,2
結,2
夥,3
成,4
隊,1
勿,1
請,14
誤,1
笑,23
是,85
家,46
詭,1
詐,2
驚,7
嚇,1
等,27
便,69
廝,8
宿,5
歇,13
我,79
怕,9
甚,16
麼,16
鳥,4
橫,5
拖,2
已,7
申,1
牌,2
輪,1
紅,8
日,50
厭,2
地,58
相,22
傍,1
山,12
乘,3
興,1
只,70
管,8
走,17
不,165
半,22
多,15
敗,2
落,6
的,68
神,2
廟,3
門,28
貼,1
張,4
印,2
信,8
榜,2
文,4
住,17
腳,10
讀,2
谷,2
縣,69
示,1
為,16
新,3
隻,14
害,5
命,3
現,1
今,14
杖,1
限,3
各,4
鄉,13
正,36
並,7
獵,15
戶,29
捕,3
獲,1
伴,2
其,2
余,4
及,2
單,3
身,31
許,4
恐,3
被,16
性,6
宜,1
知,38
悉,1
方,3
端,6
虎,18
欲,5
待,11
轉,8
再,14
回,28
尋,13
思,8
須,7
喫,49
他,52
恥,4
好,29
漢,11
難,6
以,3
存,1
想,14
說,58
且,14
顧,11
怎,17
涌,1
氈,4
笠,4
兒,29
背,6
在,87
脊,1
梁,1
將,30
綰,1
肋,1
色,9
漸,2
墜,3
此,20
十,20
月,8
間,14
天,15
氣,20
短,4
夜,6
長,7
容,6
易,2
得,71
晚,9
敢,17
直,15
力,8
發,8
作,8
焦,4
熱,3
起,33
手,34
胸,3
膛,1
袒,1
開,6
踉,2
蹌,2
奔,2
亂,10
林,5
塊,3
光,4
撻,2
青,5
石,12
倚,1
邊,18
放,13
翻,5
體,1
要,36
睡,2
陣,2
狂,4
風,16
古,4
句,5
詩,5
無,5
形,1
影,2
透,1
懷,1
季,1
能,3
吹,3
萬,5
物,7
就,16
撮,1
黃,3
葉,3
入,10
推,8
出,37
雲,10
原,11
凡,1
世,4
生,18
從,24
龍,1
處,17
聽,19
撲,9
聲,15
響,5
跳,3
吊,1
睛,5
額,1
叫,30
阿,4
呀,3
拿,14
條,6
閃,5
又,32
飢,1
渴,2
爪,6
略,1
按,7
和,20
望,8
空,3
攛,1
都,41
做,36
冷,7
汗,1
遲,4
快,3
最,3
搭,4
腰,5
胯,1
掀,5
躲,2
吼,2
似,13
霹,2
靂,2
振,1
動,9
鐵,2
尾,1
豎,1
剪,3
般,15
先,10
沒,15
兜,4
復,1
雙,10
掄,1
盡,6
劈,5
簌,2
連,9
枝,2
帶,3
臉,10
打,35
定,6
急,2
枯,2
折,4
截,2
咆,2
哮,2
退,1
遠,2
恰,2
丟,2
勢,3
頂,3
花,7
肐,1
瘩,1
揪,2
掙,2
扎,3
儘,3
納,3
肯,3
點,8
鬆,1
寬,1
眼,14
踢,1
底,2
爬,2
堆,6
泥,4
土,8
坑,3
嘴,2
奈,3
何,20
些,21
左,1
緊,6
偷,3
右,1
錘,1
小,14
拳,8
之,11
七,7
口,22
鼻,1
耳,2
朵,2
迸,1
鮮,1
血,6
昔,1
威,2
仗,1
中,14
藝,1
擋,1
錦,3
袋,3
篇,2
陰,1
霾,1
觸,1
目,2
霞,1
掛,4
蔽,1
侵,1
霧,1
彌,1
穹,1
蒼,1
忽,1
聞,4
飛,3
獸,1
王,6
昂,1
踴,1
躍,1
逞,1
牙,2
麋,1
鹿,1
屬,1
皆,2
忙,5
清,18
河,13
壯,12
士,13
醒,1
獨,4
坐,22
迎,10
饑,1
猙,1
獰,1
巖,1
傾,1
臂,1
腕,1
炮,1
尖,1
雨,6
淋,1
漓,1
猩,1
染,2
腥,1
滿,5
散,3
毛,2
