當,47
日,37
秋,5
雨,3
紛,6
路,24
上,74
又,24
滑,1
盧,34
俊,19
義,29
一,111
步,7
薛,9
霸,9
拿,14
起,31
水,15
火,27
棍,9
攔,4
腰,10
便,44
打,29
董,7
超,29
假,2
意,8
去,59
勸,1
埋,5
冤,2
叫,18
苦,7
離,13
了,112
村,8
店,7
約,8
行,17
十,25
餘,8
里,9
到,47
座,1
大,67
林,15
道,89
小,47
人,115
其,11
實,1
捱,1
不,119
動,8
可,27
憐,4
見,54
權,4
歇,6
兩,56
個,68
公,22
帶,18
入,13
子,36
來,115
正,26
是,68
東,25
方,5
漸,1
明,23
未,10
有,47
我,47
得,59
早,25
好,26
生,12
困,3
倦,1
欲,2
要,21
就,16
裏,47
睡,3
只,50
怕,3
你,46
走,28
插,3
翅,3
也,11
飛,29
莫,4
著,34
兒,5
且,27
等,14
老,5
爺,3
縛,5
間,9
解,19
下,76
麻,3
索,29
兜,2
住,19
肚,3
皮,5
那,22
松,1
樹,16
勒,7
反,3
拽,3
過,17
腳,9
綁,2
在,44
對,8
哥,14
外,28
立,4
若,23
撞,7
咳,1
嗽,1
為,21
號,3
兄,18
弟,12
放,11
手,33
快,4
些,5
心,19
看,33
面,35
說,60
罷,16
員,24
休,6
怪,6
家,22
主,18
管,6
李,46
固,4
教,19
們,7
結,5
果,3
沙,2
門,16
島,2
死,10
如,36
及,7
發,13
陰,2
司,7
地,27
府,13
怨,1
年,4
今,18
週,1
聽,37
淚,1
低,2
頭,48
受,4
隻,4
望,11
腦,3
劈,3
將,82
聲,23
撲,4
響,8
慌,5
忙,10
時,41
依,4
舊,1
倒,14
仰,5
臥,1
撇,4
邊,21
卻,29
作,6
他,28
使,13
的,46
力,8
猛,4
喫,9
交,4
臉,1
四,22
靜,2
口,9
出,41
血,2
窩,1
露,3
三,42
寸,1
長,18
枝,5
箭,17
桿,1
待,7
北,24
角,4
坐,10
撒,1
處,23
脖,1
項,3
中,70
蹬,1
空,7
託,1
從,9
跳,3
拔,7
腕,2
尖,2
刀,31
割,2
斷,1
繩,2
碎,5
盤,4
枷,5
抱,1
哭,1
開,12
眼,8
認,4
浪,6
燕,33
青,38
乙,6
魂,6
魄,3
和,14
相,18
麼,9
直,22
留,5
守,14
前,50
跟,4
定,17
這,47
廝,10
把,27
監,6
臣,1
房,4
請,15
話,13
疑,3
猜,1
害,4
連,12
夜,18
城,55
伏,10
侍,1
比,3
五,28
更,8
先,26
候,3
想,7
必,11
被,8
弩,14
弓,10
端,3
百,18
怎,12
樁,1
勁,1
裁,1
烏,1
木,5
山,59
根,1
嵌,2
紅,10
牙,7
撥,12
輕,5
襯,1
晶,1
弦,1
半,7
抽,2
金,12
線,2
背,8
纏,3
錦,3
袋,3
彎,2
月,7
圓,3
穩,2
雕,4
翎,1
急,20
似,9
流,3
星,8
迸,2
雖,4
強,5
救,22
性,10
命,17
射,4
罪,1
越,2
添,2
重,7
初,5
都,19
宋,40
梁,54
泊,27
別,9
無,15
杖,2
瘡,4
破,5
損,2
點,12
事,17
宜,2
遲,5
身,11
搜,1
銀,5
數,18
馱,1
尋,6
安,12
買,2
酒,11
肉,5
充,3
饑,3
暫,2
往,3
彼,1
近,9
社,3
報,37
與,22
知,25
名,14
首,11
告,10
隨,18
即,9
差,13
官,19
檢,3
驗,1
回,32
復,2
書,38
落,6
緝,1
捕,4
觀,2
察,1
限,2
期,2
捉,9
兇,1
做,20
論,3
二,27
分,20
貼,2
示,6
模,4
樣,3
曉,2
諭,2
遠,5
坊,3
市,6
鎮,2
挨,1
息,6
殺,29
排,3
畫,2
本,7
叉,3
轉,10
飯,4
幾,2
蟲,3
蟻,1
滿,3
喊,7
躲,1
張,15
鎗,12
圍,12
車,3
推,3
搶,3
軍,108
器,2
思,11
誤,3
取,17
沒,8
文,11
土,3
岡,4
叢,4
雜,3
天,28
憂,1
悶,3
喜,14
雀,6
咶,2
噪,3
討,2
煮,1
瀑,1
熟,1
抬,1
朝,11
暗,6
問,13
卦,1
祈,1
禱,1
靈,2
墜,1
運,1
合,7
搭,4
後,27
尾,4
踏,5
趕,15
之,39
扮,3
但,5
頂,1
豬,1
嘴,1
巾,2
裹,4
環,3
穿,6
香,1
皁,3
羅,3
衫,2
繫,3
銷,1
膊,2
膝,1
軟,2
襪,1
鞋,2
提,4
條,4
齊,8
眉,2
棒,5
白,4
范,1
陽,1
遮,3
塵,4
笠,3
茶,1
褐,1
攢,1
袖,1
緋,2
踢,1
衣,3
包,3
短,2
跨,1
肩,3
拍,3
何,24
拳,5
奪,4
揣,1
顧,6
氈,1
再,4
漢,16
左,9
腿,3
翻,5
爬,1
掣,3
剁,1
妨,1
誰,4
信,6
收,11
甚,4
音,1
拖,6
花,12
繡,3
右,7
則,2
呵,2
笑,9
原,5
領,42
病,2
關,34
楊,8
雄,11
拚,1
郎,1
石,30
秀,27
奉,3
令,14
京,38
消,4
師,37
戴,7
院,3
亦,2
專,2
通,4
件,2
既,3
此,30
寨,41
理,1
自,15
最,1
江,36
備,12
細,10
遍,5
驚,12
會,7
眾,23
商,13
議,16
良,8
策,7
己,2
服,1
色,3
已,7
晚,10
宿,1
次,14
嗟,1
嘆,1
傷,5
情,3
閉,5
戶,3
丈,5
言,10
客,4
財,1
因,9
賊,16
擄,1
掠,1
逃,2
場,3
屈,4
迭,3
配,1
壞,4
昨,1
午,2
刻,5
曹,2
斬,5
字,7
樓,11
臨,5
街,4
佔,2
閣,1
保,14
還,4
獨,2
酌,1
杯,1
睜,3
碗,2
塊,2
賣,1
鳥,2
切,3
牛,2
多,8
熱,1
鬧,1
窗,2
鋪,2
醉,1
算,1
錢,3
迴,1
避,1
敢,5
鑼,5
鼓,12
喧,2
價,3
鳴,5
纛,1
旗,11
招,2
展,1
雲,7
柳,3
葉,3
加,1
雪,6
犯,2
由,2
牌,3
引,30
混,2
押,5
牢,6
節,5
級,2
猙,1
獰,1
仗,1
刃,3
勇,10
高,7
馬,87
勝,31
活,1
閻,1
劍,2
掌,4
法,5
吏,6
猶,3
追,14
鬼,3
含,1
負,2
周,2
劊,1
擁,1
跪,1
鐵,4
臂,2
蔡,23
福,7
慶,3
扶,2
梢,3
精,5
拙,1
聖,1
堂,9
位,1
案,1
孔,9
目,5
讀,2
應,13
全,5
伙,4
扯,1
舉,3
鋼,2
砍,3
瓜,1
菜,1
投,4
南,2
兼,2
呆,2
帳,10
攏,1
英,6
峻,1
壘,1
陸,2
爪,2
欠,1
羽,2
毛,3
畢,2
竟,2
同,11
脫,3
第,10
六,4
兵,64
內,10
撓,1
鉤,2
套,1
絆,1
悍,1
寡,1
敵,6
盡,13
劫,3
廳,8
罵,3
敗,5
國,5
姓,9
平,9
截,2
千,9
萬,12
諕,1
沉,1
吟,1
晌,1
囚,1
吩,2
咐,2
失,5
識,2
每,5
曾,5
養,2
喚,12
州,3
新,2
任,1
王,17
太,32
計,13
七,3
八,5
跌,1
磕,1
膚,2
折,2
者,6
支,4
給,1
醫,1
治,1
燒,1
化,1
帖,3
隱,3
瞞,1
呈,3
嚇,2
散,2
九,2
霄,1
寫,4
士,5
布,3
濫,2
污,2
毆,1
民,7
塗,2
炭,2
乃,6
豪,1
傑,1
啟,2
替,1
妄,1
徇,1
奸,5
賄,1
善,2
特,4
俱,4
擒,6
存,2
獻,2
淫,2
婦,3
夫,8
吾,3
侵,2
擾,2
倘,5
故,2
翼,1
股,2
肱,1
興,2
恨,3
玉,5
焚,2
勦,2
除,2
詐,1
殄,2
滅,3
愚,2
頑,1
咸,1
神,6
共,1
祐,1
談,1
並,5
恕,1
孝,1
順,6
孫,8
清,2
慎,1
勿,3
惶,1
各,17
職,1
業,1
悉,1
剖,1
決,2
懦,1
稟,4
廷,7
尚,2
況,1
郡,8
亡,2
徒,4
悔,1
矣,2
姑,1
表,2
申,1
奏,2
恩,3
隄,2
虞,2
誠,4
恐,5
寇,12
亂,6
深,4
極,4
非,3
拘,1
束,3
緊,6
喪,3
寬,1
鬆,1
慢,4
堅,2
怠,1
懷,2
旨,3
慰,1
聞,27
達,25
成,34
所,1
量,2
草,14
擅,3
巢,5
穴,4
勞,6
某,3
才,4
食,2
祿,1
功,7
德,1
願,5
施,5
犬,2
統,3
卒,2
衰,1
誇,2
片,1
甲,10
緞,1
賞,2
辭,2
謝,1
營,2
陞,1
旁,2
威,2
風,11
凜,4
貌,1
鋒,8
傳,6
俺,1
部,11
至,5
虎,17
峪,12
靠,1
柵,3
偏,2
槐,6
坡,7
密,8
藏,3
鹿,2
掘,1
陷,5
坑,1
摩,4
擦,2
諸,1
協,3
建,4
吳,9
學,2
究,2
宗,5
虛,2
向,5
橋,2
忠,2
集,2
序,1
而,8
聚,2
用,14
乘,3
機,1
糧,4
以,9
供,1
吉,1
辰,1
池,3
裴,2
宣,14
派,2
程,3
黑,5
旋,5
逵,6
斧,7
縣,3
歡,2
嘍,6
囉,7
泥,1
婆,1
娘,5
屍,3
段,3
然,8
女,8
婿,2
般,4
志,1
氣,7
輸,3
誓,2
陣,13
送,2
末,2
冬,1
征,4
容,1
易,2
披,4
掛,6
戰,21
肥,1
久,6
皆,4
鬥,2
仇,1
念,3
蒙,2
遣,3
拾,5
拴,2
鞍,5
哨,1
蛇,2
珍,3
雙,9
蝎,1
寶,6
亮,3
扈,2
副,14
母,3
嫂,2
紋,1
龍,5
史,1
進,7
尉,5
簇,1
溫,1
侯,1
呂,1
賽,1
仁,1
貴,1
郭,3
盛,2
黃,1
霹,3
靂,3
秦,6
韓,3
滔,3
彭,2
玘,2
豹,4
沖,6
笛,1
仙,1
麟,2
狻,1
猊,1
鄧,2
鞭,5
呼,8
延,7
灼,5
歐,2
鵬,2
廣,4
榮,4
澗,1
陳,2
春,3
砲,7
轟,3
雷,3
凌,3
振,3
接,10
探,1
劉,1
唐,1
朱,2
仝,1
穆,1
弘,1
造,2
庾,8
列,1
勢,5
擺,3
奔,13
指,3
健,1
硬,4
茜,1
衲,1
襖,1
鷺,1
鷥,1
繃,1
狼,4
寒,2
光,6
棱,1
簡,1
橫,11
冷,2
霧,3
銅,1
偃,2
飄,2
焰,1
赤,2
幟,1
耀,5
霞,1
咬,1
剛,1
腌,1
臢,1
足,3
雞,1
焉,1
絕,1
撚,4
衝,5
膽,2
護,3
彪,6
纔,2
難,5
懼,2
哉,1
搖,4
吶,2
擂,3
騎,4
標,2
致,1
奴,1
嬌,1
證,1
肌,1
芙,1
蓉,1
格,1
鎧,1
輝,1
煌,2
鱗,1
滲,1
抹,2
額,1
纖,2
持,1
恁,1
烜,1
赫,1
溜,1
波,1
種,1
妖,1
嬈,1
堪,1
摘,1
謾,1
馳,2
霜,1
馘,1
粉,1
袍,3
汗,1
濕,1
騰,2
胸,1
腋,1
奇,1
歸,3
頰,1
嶽,1
迎,4
蘸,1
凹,1
震,2
退,16
能,8
紮,1
速,3
助,2
疥,1
癩,1
疾,1
務,2
潑,1
冉,2
晴,1
漠,2
迷,2
西,5
貔,1
貅,2
廂,1
鼙,1
鼕,2
撼,1
谷,1
旌,2
獵,2
影,1
蟒,1
蒼,1
鷹,1
揚,1
泣,1
罡,1
煞,1
曜,1
降,2
凡,1
世,2
蓬,2
丁,1
穹,1
盔,4
濯,1
冰,1
真,2
攻,6
邀,1
狂,2
逞,1
技,1
電,1
逐,1
殘,2
戈,1
兔,1
潛,2
葭,1
腔,1
鼉,1
彩,1
捧,1
漆,1
絳,1
鮮,1
鎖,1
獸,1
吞,1
綠,1
靴,1
鳳,3
獅,1
蠻,1
懸,1
罕,1
厲,1
執,3
悟,1
崑,1
俄,1
怒,1
鈴,1
鸞,1
鍪,1
晃,3
團,1
翠,1
鈒,1
鵲,1
壺,1
弄,1
喝,1
辜,1
爐,1
澆,1
油,1
掄,1
縱,1
挺,1
匹,1
劣,1
隊,4
覷,2
較,1
親,3
颼,1
捲,2
野,2
河,3
虧,1
停,1
屯,2
劄,1
怯,1
銳,2
漏,1
網,2
魚,1
校,3
照,2
措,2
擊,1
閃,1
烈,1
競,1
攛,1
舞,2
蕩,3
幽,2
抵,3
準,3
修,2
腹,1
調,6
鄰,2
灰,1
瓶,1
汁,1
遭,1
弔,1
催,2
痊,1
齎,3
拜,5
拆,1
封,1
浩,1
館,1
驛,1
危,3
纍,1
卵,1
旦,1
夕,1
或,2
奈,2
幹,1
樞,3
移,1
童,2
貫,2
衙,3
參,1
互,1
防,1
禦,1
贊,11
鍋,1
底,1
鼻,1
髮,1
鬚,2
形,1
尺,2
武,5
藝,4
醜,3
珠,2
贏,2
番,1
愛,1
嫌,2
陋,1
阿,1
諛,1
諂,1
佞,1
常,2
忍,1
班,1
鄉,1
嫡,1
規,1
祖,1
稱,1
現,1
蒲,6
巡,2
僚,1
幼,1
禮,4
幣,2
掃,1
乞,2
鈞,2
赴,3
絮,1
繁,1
郝,6
古,1
廢,1
邦,1
敕,1
綵,1
夢,1
井,2
犴,2
胎,1
孕,1
諾,1
登,1
徑,1
階,1
材,1
軀,1
髭,2
鬢,1
棗,1
脣,1
硃,1
少,1
答,1
旬,1
妙,1
洼,1
群,1
禍,1
魏,2
趙,2
揮,1
犒,1
闊,1
海,1
駕,1
川,2
辦,1
貪,1
殿,1
賺,1
慣,1
蓋,1
納,2
燈,3
燭,2
玄,2
默,1
覺,1
恍,1
惚,1
寢,1
忽,1
許,1
杳,1
慮,1
菩,1
薩,1
併,2
遇,1
巳,1
旛,2
擔,1
滾,2
狀,1
仔,1
捨,1
刺,1
零,1
僻,1
船,5
爭,1
枉,1
惹,1
恥,1
夠,1
諫,1
渾,1
竹,1
蓼,1
趁,1
微,3
寂,1
旱,1
悄,2
蘆,3
葦,2
蹤,1
躡,1
跡,1
逕,1
熒,1
髯,1
崩,1
塌,1
侮,1
