昔,6
日,31
曹,10
瞞,1
相,22
漢,12
時,37
欺,3
他,8
寡,2
婦,2
與,30
孤,2
兒,5
誰,2
知,26
四,23
十,24
餘,11
年,18
後,37
亦,5
被,18
卻,29
說,29
高,8
貴,2
鄉,3
公,16
髦,18
字,10
彥,1
士,26
乃,38
文,53
帝,6
之,186
孫,16
東,24
海,3
定,7
王,37
霖,2
子,27
也,67
當,20
司,56
馬,119
師,49
以,46
太,15
后,11
命,14
宣,3
至,26
武,25
官,10
僚,2
備,9
鑾,1
駕,4
於,66
西,22
掖,1
門,22
外,9
拜,9
迎,13
慌,4
忙,1
答,7
禮,6
尉,7
肅,5
曰,142
主,24
上,38
不,136
吾,46
人,83
臣,5
安,35
得,32
乎,8
扶,2
輦,2
入,44
宮,1
辭,3
詔,9
為,70
何,32
敢,15
乘,12
而,61
遂,37
步,2
行,19
極,6
堂,2
看,16
先,31
下,53
急,16
起,26
問,16
候,3
己,4
畢,12
引,49
見,37
汝,23
幼,3
有,54
今,39
可,64
天,19
務,3
須,4
恭,1
儉,30
節,4
用,11
布,2
德,4
施,3
仁,3
勿,4
辱,2
再,10
三,29
謙,1
令,47
請,11
出,62
殿,3
是,46
立,16
新,6
君,7
改,3
嘉,11
平,5
六,5
正,30
元,9
大,127
赦,2
假,2
將,112
軍,122
黃,8
鉞,2
朝,9
趨,1
奏,10
事,22
名,10
帶,4
劍,4
百,16
各,15
封,11
賜,5
二,34
春,20
月,3
細,3
作,4
飛,4
報,22
鎮,8
毌,13
丘,13
揚,8
州,22
刺,15
史,16
欽,33
廢,7
兵,226
前,25
來,81
驚,13
曾,4
勤,1
志,6
魏,84
還,4
興,5
討,9
賊,8
未,23
如,38
敵,15
且,12
分,25
解,7
第,3
一,81
回,36
鴦,25
單,3
騎,11
退,39
雄,3
姜,31
維,90
背,10
水,16
破,14
領,16
淮,23
南,53
仲,1
聞,13
河,3
喜,7
擅,2
心,25
中,61
憤,1
怒,16
長,18
甸,1
父,13
親,4
居,1
方,11
面,23
專,4
權,9
國,20
家,6
累,4
卵,1
危,4
晏,1
然,26
自,42
守,24
言,29
商,11
議,15
爽,5
客,1
即,7
謁,1
邀,2
話,1
間,8
流,5
淚,2
止,5
其,39
故,14
地,21
反,6
覆,1
傷,1
都,7
督,6
若,28
肯,2
仗,6
義,4
願,5
捨,1
死,18
助,8
淑,1
小,16
阿,1
萬,17
夫,6
勇,6
常,5
欲,29
殺,47
兄,4
弟,5
讎,6
鋒,9
酹,1
酒,3
誓,1
詐,1
稱,2
密,4
皆,38
壽,19
城,98
壇,1
宰,1
白,5
歃,1
血,2
盟,1
逆,2
道,13
奉,3
盡,22
眾,12
悅,1
服,3
提,10
屯,22
項,11
在,40
遊,1
往,10
接,4
應,9
移,2
檄,3
諸,39
郡,3
左,13
眼,7
肉,3
瘤,5
痛,5
癢,1
醫,1
割,3
藥,1
閉,5
連,5
府,3
養,3
病,4
忽,15
告,8
關,5
雲,2
威,9
震,7
華,1
夏,13
呂,2
蒙,2
襲,6
取,34
荊,1
撫,4
恤,5
屬,2
因,13
此,53
勢,19
瓦,2
原,10
更,13
斷,9
歸,13
路,27
必,40
土,4
崩,2
矣,29
但,1
目,8
能,14
使,11
又,22
穩,1
書,12
侍,2
郎,2
鍾,12
會,15
側,2
進,26
楚,3
強,5
甚,6
銳,9
遣,11
去,23
多,13
利,5
倘,3
疎,1
虞,2
則,16
蹶,1
非,6
留,8
昭,62
洛,7
陽,8
總,3
攝,2
政,2
軟,1
輿,1
葛,31
誕,50
豫,4
從,31
風,5
津,1
征,13
胡,4
遵,4
青,2
譙,2
宋,2
絕,4
監,3
基,17
部,7
襄,1
聚,7
帳,10
光,2
祿,2
勳,1
鄭,1
褒,1
好,5
謀,9
無,27
智,4
意,10
江,5
卒,3
氣,6
盛,1
輕,5
只,27
宜,5
深,6
溝,2
壘,2
挫,2
亞,1
策,4
民,6
思,9
亂,12
力,11
所,10
逼,3
已,26
臨,1
妙,4
濦,2
橋,5
頓,6
星,4
夜,15
遲,2
寨,36
雍,6
依,1
山,41
傍,1
占,2
難,10
驅,7
速,4
投,7
信,4
到,33
視,3
果,2
旌,3
旗,13
遍,4
野,3
營,9
齊,8
整,3
計,13
哨,9
吳,32
峻,4
渡,2
了,22
失,2
處,21
尚,7
傅,7
嘏,1
者,23
憂,4
拒,4
樂,16
兗,5
鄧,42
艾,50
足,5
逕,10
重,11
持,4
教,4
隨,2
彼,14
合,19
差,2
探,3
恐,6
共,1
我,17
拙,1
消,2
五,21
千,9
保,6
約,6
遙,2
望,26
旄,1
皂,1
蓋,1
朱,13
旛,1
簇,2
擁,4
虎,5
內,12
豎,3
錦,2
鏽,1
帥,1
完,1
懸,2
鞭,7
語,2
趁,1
成,9
兩,21
右,11
擊,8
全,19
勝,21
昏,2
北,10
要,4
晚,2
八,4
歲,2
身,7
尺,1
裝,3
貫,3
甲,7
腰,1
鋼,3
綽,1
槍,13
等,16
瘡,2
口,7
疼,2
臥,2
數,24
環,1
護,4
衛,2
喊,6
聲,21
斬,10
圍,12
直,8
首,5
火,12
烈,2
珠,2
迸,3
咬,2
頭,9
忍,2
爛,1
衝,7
突,6
搠,1
打,9
並,11
番,6
弓,4
弩,1
射,5
明,11
聽,5
邊,6
鼓,12
角,9
喧,1
顧,5
縱,7
猛,2
爲,1
躍,2
橫,4
刀,8
呼,3
休,6
走,15
挺,6
戰,33
敗,20
鬥,1
夾,7
攻,24
逃,1
散,4
獨,2
開,6
員,4
抖,2
擻,2
精,7
神,5
驟,3
追,11
趕,8
勒,4
喝,3
陣,14
紛,2
落,2
倒,4
復,7
緩,4
訝,1
耶,4
併,4
勃,1
鼠,2
輩,2
惜,3
撥,5
叢,1
轡,1
詩,3
阪,1
龍,1
顯,2
英,2
豪,2
爭,6
膽,3
崎,2
嶇,2
迷,2
谷,14
半,6
比,2
及,11
尋,2
色,2
曉,2
向,7
校,3
尹,2
腹,2
懿,1
素,3
交,3
厚,1
動,4
本,9
迫,1
致,3
某,3
降,23
頂,1
盔,3
叫,6
麼,1
除,2
放,12
鞍,1
指,5
耐,1
亡,9
厲,3
罵,2
便,10
哭,3
收,4
奔,6
撤,2
遇,4
過,5
住,5
奪,2
慎,1
縣,2
設,7
席,1
待,9
醉,1
獻,2
喚,3
印,3
綬,3
加,5
班,2
許,3
昌,3
每,6
李,6
豐,4
張,14
緝,1
侯,22
玄,1
榻,1
恍,1
惚,1
料,5
床,1
遺,4
雖,12
卸,1
肩,1
繼,7
切,3
託,2
滅,3
族,5
禍,1
訖,1
付,2
滿,3
睛,1
發,5
喪,2
申,3
暫,1
防,5
猶,2
決,7
廷,5
奱,1
悔,2
既,8
掌,2
陛,2
爵,3
錄,1
謝,6
恩,6
情,1
蜀,36
初,1
握,2
離,3
伐,9
翼,8
淺,1
狹,3
錢,1
糧,14
鮮,1
薄,1
遠,4
據,5
險,2
愛,2
丞,4
茅,1
廬,1
祁,11
圖,4
幸,4
途,1
功,9
業,3
受,6
忠,8
恨,2
隙,1
就,3
霸,14
枹,2
罕,2
洮,10
克,2
法,4
云,1
隄,2
經,9
陳,25
泰,25
七,2
吩,2
咐,2
列,1
牙,1
鼎,2
次,8
寇,2
鄰,1
邦,1
理,6
罪,6
況,2
花,1
永,1
劉,1
達,1
芳,1
沒,1
驍,3
略,1
近,6
努,2
奮,4
抄,3
把,4
困,7
垓,1
踐,4
踏,2
屍,1
里,6
狄,10
獲,2
犒,1
諫,6
績,1
畫,1
蛇,3
添,2
裂,1
唾,1
手,4
墮,2
勸,1
著,3
特,2
招,1
羌,3
隴,5
傳,3
患,3
垣,1
堅,5
固,3
空,2
勞,6
費,1
耳,3
嶺,3
真,9
論,5
隊,5
烽,1
類,1
伏,8
埋,5
鳴,5
吹,1
舉,3
砲,6
調,3
度,6
鬱,1
悶,2
嘗,2
善,3
頗,2
勁,2
容,3
腳,1
響,4
沖,2
周,4
號,3
棄,6
閣,1
虛,3
堤,3
職,3
表,8
載,3
伯,3
宴,5
賞,3
同,8
涼,2
賀,2
遁,1
竭,1
笑,1
終,4
弱,5
實,3
孔,1
演,1
易,2
換,4
訓,2
練,4
熟,1
船,2
旱,2
逸,1
或,6
穀,2
食,5
麥,1
歎,2
慮,2
哉,2
結,1
忘,1
操,2
隘,1
測,1
筵,1
集,3
樊,1
建,3
屢,1
寬,2
廣,1
損,2
折,1
久,4
鳥,1
徒,1
掠,1
秋,2
救,11
機,1
準,5
畏,4
九,2
個,2
棚,1
憑,3
尾,1
誣,1
形,1
觀,1
衣,3
按,1
赤,1
黑,1
幟,1
偷,3
董,5
亭,7
鮑,2
率,4
早,7
搦,2
這,1
幾,1
匹,3
乏,4
柵,3
邽,6
段,5
察,1
算,2
倍,1
纂,2
偃,1
息,3
謂,1
疑,1
央,1
飄,1
樣,1
石,7
嚴,1
紮,1
搬,1
運,2
木,1
舊,2
草,10
車,6
穿,1
排,1
執,1
燒,3
混,1
宿,2
導,2
美,1
奈,2
躊,1
躇,1
塵,2
僻,1
際,2
核,1
盪,1
嶷,3
箭,4
脫,1
感,2
歿,1
贈,1
