此,77
時,29
高,18
翔,9
聞,10
知,32
街,19
亭,26
有,59
失,20
盡,21
起,19
列,7
柳,7
城,76
之,158
兵,169
前,34
來,60
救,11
應,11
正,23
遇,6
延,14
平,28
二,40
人,85
訴,1
說,35
事,25
曰,156
不,142
如,33
今,39
晚,3
去,46
劫,2
魏,69
寨,16
再,11
復,10
當,24
三,44
在,33
山,44
坡,6
下,50
商,6
議,8
已,23
定,20
待,14
天,24
色,6
將,90
分,29
路,37
引,58
先,37
進,30
逕,13
到,43
見,49
一,85
心,19
中,68
大,119
疑,15
敢,13
輕,6
且,6
伏,20
口,15
等,17
候,3
忽,24
共,1
何,44
處,9
沒,1
理,4
會,9
又,38
王,29
然,19
聲,16
砲,4
響,3
火,10
光,3
沖,3
鼓,9
震,5
地,16
齊,5
出,48
把,13
圍,6
垓,1
力,4
衝,9
突,2
得,37
脫,2
身,11
聽,16
後,56
喊,10
若,29
雷,1
彪,4
軍,129
殺,20
入,37
乃,40
是,32
了,25
奔,8
比,2
及,17
邊,4
早,11
旗,12
上,36
書,21
都,26
督,23
郭,13
淮,14
字,5
樣,3
原,3
與,25
曹,49
真,23
恐,11
司,26
馬,94
懿,43
全,12
功,25
取,18
張,27
郃,6
成,16
遂,18
襲,2
陣,11
蜀,41
傷,3
者,21
極,3
多,19
陽,15
關,20
慌,5
望,19
卻,30
收,10
謂,4
左,19
右,19
吾,73
雖,9
亦,13
叫,6
門,11
只,16
幟,1
皆,30
豎,1
頭,3
面,17
西,23
撐,1
懸,1
空,1
板,2
倚,1
護,8
木,6
欄,3
干,3
笑,9
伯,10
濟,3
遲,2
也,67
驚,19
仲,3
達,2
神,2
機,5
相,38
畢,7
諸,37
葛,20
亮,16
必,34
走,22
公,8
可,56
速,8
子,25
丹,2
星,3
夜,8
追,13
從,19
其,28
言,44
而,80
喚,11
獲,2
故,17
池,2
非,17
獨,2
欲,18
僥,1
倖,1
料,6
謖,18
輩,2
據,6
隨,6
掩,4
計,32
矣,21
法,14
云,1
歸,8
師,10
勿,1
窮,2
寇,5
莫,3
汝,34
小,20
抄,4
箕,6
谷,22
退,33
自,41
斜,7
彼,6
敗,27
拒,3
宜,4
途,3
截,3
住,10
輜,3
重,13
受,9
半,3
令,54
由,1
僻,3
縣,5
屯,7
糧,7
所,22
南,10
安,21
水,7
郡,8
總,5
於,54
留,4
申,5
耽,1
儀,5
守,33
領,5
發,7
孔,87
明,101
猶,3
豫,1
使,16
送,5
圖,8
本,9
至,17
呈,4
就,11
文,12
几,1
拆,5
開,10
視,9
拍,2
案,2
無,31
坑,1
陷,3
問,21
丞,21
觀,2
要,10
占,4
為,49
倘,5
四,16
合,10
斷,9
汲,1
道,30
須,4
日,21
亂,3
長,12
史,2
楊,4
某,30
才,6
願,9
替,1
幼,6
常,5
回,36
營,2
付,5
行,20
報,26
跌,4
足,14
嘆,2
過,5
急,19
興,12
苞,8
各,17
千,19
精,5
投,5
武,17
擊,4
譟,3
吶,4
便,15
翼,2
修,3
劍,5
閣,1
以,58
備,7
密,8
傳,4
號,5
教,9
暗,9
拾,1
裝,2
程,3
岱,5
姜,15
維,18
方,10
始,2
腹,4
官,11
吏,2
民,7
漢,18
冀,1
搬,2
老,1
母,2
撥,5
五,17
運,4
草,6
十,28
餘,13
次,10
飛,3
萬,24
蜂,1
擁,1
並,12
止,5
班,5
剩,1
百,15
眾,15
這,3
個,3
消,1
息,4
登,3
果,5
塵,1
土,7
兩,13
旌,2
藏,2
匿,1
鋪,1
妄,1
語,1
立,12
斬,16
每,2
用,22
士,10
扮,1
作,8
姓,6
灑,1
掃,2
擅,1
動,4
披,1
鶴,1
氅,1
戴,1
綸,1
巾,1
童,3
攜,1
琴,4
敵,15
樓,5
憑,1
坐,6
焚,3
香,2
操,7
哨,4
模,2
信,9
遠,6
容,1
掬,1
手,7
捧,1
寶,1
執,4
麈,1
尾,1
內,7
外,4
名,5
低,1
洒,1
旁,1
看,6
北,10
昭,22
態,1
父,4
親,7
生,5
謹,4
慎,2
曾,6
弄,2
險,11
埋,5
我,10
豈,5
撫,3
掌,1
駭,1
統,5
蓋,2
因,13
服,6
玄,1
鬼,1
測,1
棄,7
能,12
遁,1
擒,9
乎,6
詩,3
讚,1
瑤,1
尺,4
勝,13
雄,5
指,5
點,2
訖,6
離,3
陸,9
續,1
連,7
顧,4
衛,2
虎,5
甲,3
拋,1
戈,1
角,6
喧,1
杆,1
龍,9
驤,1
少,5
更,4
兼,1
久,2
停,2
遵,1
器,6
趕,14
背,9
漫,2
遍,4
野,2
首,7
鋒,11
陳,20
造,4
被,17
鼠,1
竄,1
還,5
趙,21
雲,31
鄧,5
芝,6
打,4
徐,8
步,2
提,2
蘇,4
顒,4
英,3
勇,6
隄,1
防,1
欣,1
肯,3
接,8
部,9
閃,3
紅,1
白,5
數,18
里,7
撞,2
挺,2
槍,4
躍,2
喝,4
識,2
否,1
裏,2
措,1
刺,2
死,18
潰,1
散,2
迤,1
邐,1
政,6
勒,4
交,7
認,1
黃,4
昏,2
纔,1
緩,2
舊,3
近,6
壯,2
騎,6
林,3
落,2
越,3
嶺,2
勉,1
強,3
箭,5
射,5
盔,1
纓,1
澗,2
饒,1
性,1
命,20
快,2
車,10
仗,5
沿,1
遺,6
奪,5
己,3
居,2
隱,1
幾,3
別,3
告,12
轉,1
廝,1
悔,3
仰,1
朝,3
主,25
叡,13
隴,5
卿,4
奏,16
未,23
剿,1
滅,3
臣,38
乞,6
併,3
川,5
陛,3
喜,16
即,17
降,14
吳,22
國,15
君,2
逞,1
謀,9
獻,6
誰,4
解,9
第,2
九,7
六,5
揮,3
淚,4
周,16
魴,21
髮,6
賺,2
休,45
尚,2
孫,8
資,5
妙,2
昔,9
太,9
祖,1
皇,2
帝,16
魯,1
危,7
嘗,2
對,4
群,3
鄭,1
獄,1
石,18
穴,1
伐,8
則,7
東,20
現,3
養,1
蓄,1
銳,2
年,10
盛,8
殘,1
害,3
那,2
算,2
裁,1
論,3
准,1
賞,7
駕,1
洛,6
甚,11
憂,3
折,7
迎,9
忙,5
勞,6
扶,2
賢,3
愚,1
致,4
損,6
惟,4
怕,1
什,1
物,2
金,3
斤,2
贈,2
絹,1
疋,1
卒,1
辭,3
寸,2
俱,2
罪,9
反,7
罰,2
請,7
寄,1
庫,1
冬,1
賜,2
